,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Gender
8610,West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,7.0,111,777.0,357.42,0.46,Outlet,Women
8611,West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Apparel,16.0,114,1824.0,747.8399999999999,0.41,Outlet,Men
8612,West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Apparel,18.0,132,2376.0,1354.3200000000002,0.5700000000000001,Outlet,Women
8613,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Street Footwear,24.0,201,4824.0,2267.28,0.47,Outlet,Men
8614,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Athletic Footwear,14.0,132,1848.0,739.1999999999999,0.3999999999999999,Outlet,Men
8615,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Street Footwear,13.0,90,1170.0,479.7,0.41,Outlet,Women
8616,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,13.0,94,1222.0,562.12,0.46,Outlet,Women
8617,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Apparel,20.0,85,1700.0,662.9999999999999,0.3899999999999999,Outlet,Men
8618,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Apparel,25.0,140,3500.0,1890.0,0.54,Outlet,Women
8619,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Street Footwear,22.0,165,3630.0,1560.9,0.43,Outlet,Men
8620,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Athletic Footwear,14.0,136,1904.0,742.56,0.3899999999999999,Outlet,Men
8621,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Street Footwear,14.0,107,1498.0,629.16,0.42,Outlet,Women
8622,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,15.0,124,1860.0,781.2,0.42,Outlet,Women
8623,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Apparel,28.0,123,3444.0,1308.72,0.38,Outlet,Men
8624,West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Apparel,35.0,158,5530.0,3041.5000000000005,0.55,Outlet,Women
8625,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,29.0,231,6699.0,3081.54,0.46,Outlet,Men
8626,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,170,3740.0,1570.8,0.42,Outlet,Men
8627,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Street Footwear,20.0,153,3060.0,1132.2,0.37,Outlet,Women
8628,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,22.0,136,2992.0,1256.64,0.42,Outlet,Women
8629,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Apparel,27.0,124,3348.0,1372.6799999999998,0.41,Outlet,Men
8630,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Apparel,29.0,170,4930.0,2563.6,0.52,Outlet,Women
8631,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Street Footwear,24.0,109,2616.0,967.92,0.37,Outlet,Men
8632,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Athletic Footwear,29.0,123,3567.0,1426.8,0.3999999999999999,Outlet,Men
8633,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Street Footwear,31.0,105,3255.0,1269.4499999999998,0.3899999999999999,Outlet,Women
8634,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Athletic Footwear,30.0,68,2040.0,775.2,0.38,Outlet,Women
8635,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Apparel,35.0,53,1855.0,853.3000000000001,0.46,Outlet,Men
8636,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Apparel,28.0,132,3696.0,1256.64,0.3399999999999999,Outlet,Women
8637,West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Street Footwear,22.0,153,3366.0,1380.06,0.41,Outlet,Men
8638,West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Athletic Footwear,29.0,123,3567.0,1498.14,0.42,Outlet,Men
8639,West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Women's Street Footwear,28.0,123,3444.0,1274.28,0.37,Outlet,Women
8640,West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Athletic Footwear,29.0,64,1856.0,760.9599999999999,0.41,Outlet,Women
8641,West Gear,1128299,2021-02-24,West,Oregon,Portland,Men's Apparel,32.0,43,1376.0,605.44,0.44,Outlet,Men
8642,West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Apparel,28.0,98,2744.0,960.4,0.35,Outlet,Women
8643,West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Street Footwear,28.0,143,4004.0,1601.6,0.3999999999999999,Outlet,Men
8644,West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Athletic Footwear,40.0,98,3920.0,1607.1999999999998,0.41,Outlet,Men
8645,West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Street Footwear,41.0,112,4592.0,1744.96,0.38,Outlet,Women
8646,West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Athletic Footwear,39.0,75,2925.0,1082.25,0.37,Outlet,Women
8647,West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Apparel,43.0,30,1290.0,567.6,0.44,Outlet,Men
8648,West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Apparel,40.0,90,3600.0,1260.0,0.35,Outlet,Women
8649,West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Street Footwear,44.0,166,7304.0,2848.5599999999995,0.3899999999999999,Outlet,Men
8650,West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Athletic Footwear,39.0,88,3432.0,1407.12,0.41,Outlet,Men
8651,West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Street Footwear,47.0,114,5358.0,2196.78,0.41,Outlet,Women
8652,West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Athletic Footwear,34.0,70,2380.0,880.6,0.37,Outlet,Women
8653,West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Apparel,36.0,39,1404.0,589.6800000000001,0.42,Outlet,Men
8654,West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Apparel,49.0,90,4410.0,1499.4,0.3399999999999999,Outlet,Women
8655,West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Street Footwear,39.0,155,6045.0,2538.9,0.42,Outlet,Men
8656,West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Athletic Footwear,36.0,109,3924.0,1569.6,0.3999999999999999,Outlet,Men
8657,West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Street Footwear,39.0,119,4641.0,1809.99,0.3899999999999999,Outlet,Women
8658,West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Athletic Footwear,33.0,94,3102.0,1209.78,0.3899999999999999,Outlet,Women
8659,West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Apparel,33.0,58,1914.0,842.16,0.44,Outlet,Men
8660,West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Apparel,46.0,173,7958.0,2864.88,0.36,Outlet,Women
8661,West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Street Footwear,43.0,240,10320.0,3921.6,0.38,Outlet,Men
8662,West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Athletic Footwear,47.0,202,9494.0,3892.54,0.41,Outlet,Men
8663,West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Street Footwear,53.0,208,11024.0,4299.36,0.3899999999999999,Outlet,Women
8664,West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Athletic Footwear,62.0,179,11098.0,4550.179999999999,0.41,Outlet,Women
8665,West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Apparel,67.0,140,9380.0,4314.8,0.46,Outlet,Men
8666,West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Apparel,74.0,231,17094.0,5641.02,0.3299999999999999,Outlet,Women
8667,West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Street Footwear,60.0,298,17880.0,7509.599999999999,0.42,Outlet,Men
8668,West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Athletic Footwear,66.0,217,14322.0,5872.02,0.41,Outlet,Men
8669,West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Street Footwear,66.0,221,14586.0,6126.12,0.42,Outlet,Women
8670,West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Athletic Footwear,61.0,171,10431.0,4276.71,0.41,Outlet,Women
8671,West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Apparel,68.0,198,13464.0,6193.4400000000005,0.46,Outlet,Men
8672,West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Apparel,78.0,204,15912.0,5569.2,0.35,Outlet,Women
8673,West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Street Footwear,69.0,256,17664.0,6535.68,0.37,Outlet,Men
8674,West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Athletic Footwear,62.0,256,15872.0,6666.24,0.42,Outlet,Men
8675,West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Street Footwear,50.0,215,10750.0,4300.0,0.3999999999999999,Outlet,Women
8676,West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,50.0,128,6400.0,2432.0,0.38,Outlet,Women
8677,West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Apparel,53.0,136,7208.0,3027.36,0.42,Outlet,Men
8678,West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Apparel,53.0,88,4664.0,1725.68,0.37,Outlet,Women
8679,West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Street Footwear,34.0,149,5066.0,1874.42,0.37,Outlet,Men
8680,West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Athletic Footwear,43.0,158,6794.0,2581.7200000000003,0.38,Outlet,Men
8681,West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Street Footwear,39.0,83,3237.0,1359.54,0.42,Outlet,Women
8682,West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,38.0,62,2356.0,989.52,0.42,Outlet,Women
8683,West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Apparel,48.0,77,3696.0,1552.3200000000002,0.42,Outlet,Men
8684,West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Apparel,36.0,85,3060.0,979.2,0.32,Outlet,Women
8685,West Gear,1128299,2021-10-24,West,Oregon,Portland,Men's Street Footwear,29.0,119,3451.0,1345.89,0.3899999999999999,Outlet,Men
8686,West Gear,1128299,2021-10-24,West,Oregon,Portland,Men's Athletic Footwear,37.0,179,6623.0,2516.74,0.38,Outlet,Men
8687,West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Street Footwear,37.0,109,4033.0,1492.21,0.37,Outlet,Women
8688,West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Athletic Footwear,34.0,114,3876.0,1511.64,0.3899999999999999,Outlet,Women
8689,West Gear,1128299,2021-10-24,West,Oregon,Portland,Men's Apparel,40.0,93,3720.0,1674.0,0.45,Outlet,Men
8690,West Gear,1128299,2021-10-24,West,Oregon,Portland,Women's Apparel,41.0,123,5043.0,1865.91,0.37,Outlet,Women
8691,West Gear,1128299,2021-11-24,West,Oregon,Portland,Men's Street Footwear,34.0,190,6460.0,2390.2,0.37,Outlet,Men
8692,West Gear,1128299,2021-11-24,West,Oregon,Portland,Men's Athletic Footwear,37.0,202,7474.0,2914.86,0.3899999999999999,Outlet,Men
8693,West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Street Footwear,32.0,152,4864.0,2042.88,0.42,Outlet,Women
8694,West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,39.0,149,5811.0,2382.51,0.41,Outlet,Women
8695,West Gear,1128299,2021-11-24,West,Oregon,Portland,Men's Apparel,50.0,145,7250.0,3335.0,0.46,Outlet,Men
8696,West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Apparel,53.0,165,8745.0,3235.65,0.37,Outlet,Women
8697,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Street Footwear,51.0,225,11475.0,4819.5,0.42,Outlet,Men
8698,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Athletic Footwear,56.0,233,13048.0,5219.2,0.3999999999999999,Outlet,Men
8699,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Street Footwear,48.0,193,9264.0,3798.24,0.41,Outlet,Women
8700,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,53.0,165,8745.0,3410.55,0.3899999999999999,Outlet,Women
8701,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Apparel,54.0,157,8478.0,3984.66,0.47,Outlet,Men
8702,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Apparel,55.0,201,11055.0,3758.7,0.3399999999999999,Outlet,Women
8703,West Gear,1128299,2021-01-17,West,Oregon,Portland,Men's Street Footwear,28.0,120,3360.0,1411.2,0.42,Outlet,Men
8704,West Gear,1128299,2021-01-17,West,Oregon,Portland,Men's Athletic Footwear,31.0,124,3844.0,1691.36,0.4399999999999999,Outlet,Men
8705,West Gear,1128299,2021-01-17,West,Oregon,Portland,Women's Street Footwear,33.0,128,4224.0,1816.32,0.4299999999999999,Outlet,Women
8706,West Gear,1128299,2021-01-17,West,Oregon,Portland,Women's Athletic Footwear,34.0,78,2652.0,1219.9199999999998,0.4599999999999999,Outlet,Women
8707,West Gear,1128299,2021-01-17,West,Oregon,Portland,Men's Apparel,33.0,68,2244.0,1144.44,0.51,Outlet,Men
8708,West Gear,1128299,2021-01-17,West,Oregon,Portland,Women's Apparel,34.0,140,4760.0,1904.0,0.3999999999999999,Outlet,Women
8709,West Gear,1128299,2021-02-17,West,Oregon,Portland,Men's Street Footwear,24.0,175,4200.0,1890.0,0.4499999999999999,Outlet,Men
8710,West Gear,1128299,2021-02-17,West,Oregon,Portland,Men's Athletic Footwear,31.0,124,3844.0,1652.9199999999998,0.4299999999999999,Outlet,Men
8711,West Gear,1128299,2021-02-17,West,Oregon,Portland,Women's Street Footwear,34.0,132,4488.0,1929.84,0.4299999999999999,Outlet,Women
8712,West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,75,2475.0,1163.25,0.47,Outlet,Women
8713,West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Men's Apparel,33.0,53,1749.0,822.0300000000001,0.47,Outlet,Men
8714,West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Women's Apparel,32.0,131,4192.0,1551.04,0.37,Outlet,Women
8715,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Men's Street Footwear,29.0,179,5191.0,2387.86,0.4599999999999999,Outlet,Men
8716,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Men's Athletic Footwear,38.0,120,4560.0,2006.4,0.4399999999999999,Outlet,Men
8717,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Women's Street Footwear,39.0,120,4680.0,2106.0,0.4499999999999999,Outlet,Women
8718,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Women's Athletic Footwear,43.0,96,4128.0,1775.0399999999995,0.4299999999999999,Outlet,Women
8719,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Men's Apparel,40.0,50,2000.0,1020.0,0.51,Outlet,Men
8720,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Women's Apparel,29.0,109,3161.0,1169.57,0.37,Outlet,Women
8721,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Street Footwear,38.0,168,6384.0,3000.48,0.47,Outlet,Men
8722,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Athletic Footwear,36.0,107,3852.0,1771.9199999999998,0.4599999999999999,Outlet,Men
8723,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Street Footwear,40.0,120,4800.0,2016.0,0.42,Outlet,Women
8724,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Athletic Footwear,27.0,91,2457.0,1105.65,0.4499999999999999,Outlet,Women
8725,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Apparel,34.0,56,1904.0,971.04,0.51,Outlet,Men
8726,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Apparel,39.0,123,4797.0,1774.89,0.37,Outlet,Women
8727,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Street Footwear,32.0,176,5632.0,2421.76,0.4299999999999999,Outlet,Men
8728,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Athletic Footwear,40.0,128,5120.0,2252.8,0.4399999999999999,Outlet,Men
8729,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Street Footwear,37.0,136,5032.0,2113.44,0.42,Outlet,Women
8730,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,101,3333.0,1433.1899999999998,0.4299999999999999,Outlet,Women
8731,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Apparel,32.0,77,2464.0,1182.72,0.48,Outlet,Men
8732,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Apparel,46.0,178,8188.0,3275.2,0.3999999999999999,Outlet,Women
8733,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Street Footwear,47.0,256,12032.0,5655.04,0.47,Outlet,Men
8734,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Athletic Footwear,55.0,224,12320.0,5543.999999999999,0.4499999999999999,Outlet,Men
8735,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Street Footwear,55.0,210,11550.0,5081.999999999999,0.4399999999999999,Outlet,Women
8736,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Athletic Footwear,59.0,184,10856.0,5102.32,0.47,Outlet,Women
8737,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Apparel,70.0,153,10710.0,5033.700000000001,0.47,Outlet,Men
8738,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Apparel,80.0,248,19840.0,8134.4,0.41,Outlet,Women
8739,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Street Footwear,62.0,306,18972.0,8157.959999999999,0.4299999999999999,Outlet,Men
8740,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Athletic Footwear,67.0,248,16616.0,7643.36,0.4599999999999999,Outlet,Men
8741,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Street Footwear,69.0,210,14490.0,6810.299999999999,0.47,Outlet,Women
8742,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Athletic Footwear,62.0,198,12276.0,5524.2,0.4499999999999999,Outlet,Women
8743,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Apparel,73.0,221,16133.0,7905.17,0.49,Outlet,Men
8744,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Apparel,81.0,208,16848.0,6907.679999999999,0.41,Outlet,Women
8745,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Street Footwear,73.0,255,18615.0,8749.05,0.47,Outlet,Men
8746,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Athletic Footwear,57.0,256,14592.0,6420.48,0.4399999999999999,Outlet,Men
8747,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Street Footwear,50.0,217,10850.0,4557.0,0.42,Outlet,Women
8748,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,55.0,143,7865.0,3696.55,0.47,Outlet,Women
8749,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Apparel,47.0,152,7144.0,3500.56,0.49,Outlet,Men
8750,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Apparel,46.0,102,4692.0,1782.96,0.38,Outlet,Women
8751,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Street Footwear,33.0,175,5775.0,2425.5,0.42,Outlet,Men
8752,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Athletic Footwear,40.0,175,7000.0,3009.9999999999995,0.4299999999999999,Outlet,Men
8753,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Street Footwear,30.0,96,2880.0,1324.8,0.4599999999999999,Outlet,Women
8754,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,34.0,80,2720.0,1142.4,0.42,Outlet,Women
8755,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Apparel,41.0,83,3403.0,1633.4399999999998,0.48,Outlet,Men
8756,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Apparel,30.0,90,2700.0,1080.0,0.3999999999999999,Outlet,Women
8757,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Street Footwear,25.0,124,3100.0,1332.9999999999998,0.4299999999999999,Outlet,Men
8758,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Athletic Footwear,34.0,184,6256.0,2815.2,0.4499999999999999,Outlet,Men
8759,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Street Footwear,33.0,128,4224.0,1900.8,0.4499999999999999,Outlet,Women
8760,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,31.0,120,3720.0,1599.5999999999997,0.4299999999999999,Outlet,Women
8761,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Apparel,39.0,112,4368.0,2096.64,0.48,Outlet,Men
8762,West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Apparel,44.0,140,6160.0,2464.0,0.3999999999999999,Outlet,Women
8763,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Street Footwear,28.0,219,6132.0,2882.04,0.47,Outlet,Men
8764,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,35.0,224,7840.0,3684.8,0.47,Outlet,Men
8765,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Street Footwear,30.0,158,4740.0,2180.4,0.4599999999999999,Outlet,Women
8766,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,40.0,155,6200.0,2852.0,0.4599999999999999,Outlet,Women
8767,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Apparel,53.0,147,7791.0,3661.77,0.47,Outlet,Men
8768,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Apparel,64.0,180,11520.0,4723.2,0.41,Outlet,Women
8769,West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Street Footwear,46.0,272,12512.0,5755.52,0.4599999999999999,Outlet,Men
8770,West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Athletic Footwear,52.0,248,12896.0,5674.239999999999,0.4399999999999999,Outlet,Men
8771,Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Street Footwear,53.0,192,10176.0,4375.679999999999,0.4299999999999999,Outlet,Women
8772,Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,53.0,192,10176.0,4782.719999999999,0.47,Outlet,Women
8773,Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Apparel,55.0,168,9240.0,4435.2,0.48,Outlet,Men
8774,Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Apparel,59.0,194,11446.0,4578.4,0.3999999999999999,Outlet,Women
